704	Goomy	f	1	Dragon		50	35	45	40	55	75	Sap Sipper	Hydration
705	Sliggoo	f	1	Dragon		75	53	68	60	83	113	Sap Sipper	Hydration
706	Goodra	f	1	Dragon		100	70	90	80	110	150	Sap Sipper	Hydration
707	Klefki	f	1	Steel	Fairy	80	91	57	75	80	87	Prankster	
708	Phantump	f	1	Ghost	Grass	70	48	43	38	50	60	Natural Cure	Frisk
709	Trevenant	f	1	Ghost	Grass	110	76	85	56	65	82	Natural Cure	Frisk
710	Pumpkaboo	f	1	Ghost	Grass	66	70	49	51	44	55	Pickup	Frisk
711	Gourgeist	f	1	Ghost	Grass	90	122	65	84	58	75	Pickup	Frisk
712	Bergmite	f	1	Ice		69	85	55	28	32	35	Own Tempo	Ice Body
713	Avalugg	f	1	Ice		117	184	95	28	44	46	Own Tempo	Ice Body
714	Noibat	f	1	Flying	Dragon	30	35	40	55	45	40	Frisk	Infiltrator
715	Noivern	f	1	Flying	Dragon	70	80	85	123	97	80	Frisk	Infiltrator
716	Xerneas	f	1	Fairy		131	95	126	99	131	98	Fairy Aura	
717	Yveltal	f	1	Dark	Flying	131	95	126	99	131	98	Dark Aura	
718	Zygarde	f	1	Dragon	Ground	100	121	108	95	81	95	Aura Break	
719	Diancie	f	1	Rock	Fairy	100	150	50	50	100	150	Clear Body	
720	Hoopa	f	1	Psychic	Ghost	110	60	80	70	150	130	Magician	
721	Volcanion	f	1	Fire	Water	110	120	80	70	130	90	Water Absorb	
722	Rowlet	f	1	Grass	Flying	55	55	68	42	50	50	Overgrow	Overgrow
723	Dartrix	f	1	Grass	Flying	75	75	78	52	70	70	Overgrow	Overgrow
724	Decidueye	f	1	Grass	Ghost	107	75	78	70	100	100	Overgrow	Overgrow
725	Litten	f	1	Fire		65	40	45	70	60	40	Blaze	Blaze
726	Torracat	f	1	Fire		85	50	65	90	80	50	Blaze	Blaze
727	Incineroar	f	1	Fire	Dark	115	90	95	60	80	90	Blaze	Blaze
728	Popplio	f	1	Water		54	54	50	40	66	56	Torrent	Torrent
729	Brionne	f	1	Water		69	69	60	50	91	81	Torrent	Torrent
730	Primarina	f	1	Water	Fairy	74	74	80	60	126	116	Torrent	Torrent
731	Pikipek	f	1	Normal	Flying	75	30	35	65	30	30	Keen Eye	Skill Link
732	Trumbeak	f	1	Normal	Flying	85	50	55	75	40	50	Keen Eye	Skill Link
733	Toucannon	f	1	Normal	Flying	120	75	80	60	75	75	Keen Eye	Skill Link
734	Yungoos	f	1	Normal		70	30	48	45	30	30	Stakeout	Strong Jaw
735	Gumshoos	f	1	Normal		110	60	88	45	55	60	Stakeout	Strong Jaw
736	Grubbin	f	1	Bug		62	45	47	46	55	45	Swarm	Swarm
737	Charjabug	f	1	Bug	Electric	82	95	57	36	55	75	Battery	Battery
738	Vikavolt	f	1	Bug	Electric	70	90	77	43	145	75	Levitate	Levitate
739	Crabrawler	f	1	Fighting		82	57	47	63	42	47	Hyper Cutter	Iron Fist
740	Crabominable	f	1	Fighting	Ice	132	77	97	43	62	67	Hyper Cutter	Iron Fist
741	Oricorio	f	1	Fire	Flying	70	70	75	93	98	70	Dancer	Dancer
742	Cutiefly	f	1	Bug	Fairy	45	40	40	84	55	40	Honey Gather	Shield Dust
743	Ribombee	f	1	Bug	Fairy	55	60	60	124	95	70	Honey Gather	Shield Dust
744	Rockruff	f	1	Rock		65	40	45	60	30	40	Keen Eye	Vital spirit
745	Lycanroc	f	1	Rock		115	65	75	112	55	65	Keen Eye	Sand Rush
746	Wishiwashi	f	1	Water		20	20	45	40	25	25	Schooling	Schooling
747	Mareanie	f	1	Poison	Water	53	62	50	45	43	52	Merciless	Limber
748	Toxapex	f	1	Poison	Water	63	152	50	35	53	142	Merciless	Limber
749	Mudbray	f	1	Ground		100	70	70	45	45	55	Own Tempo	Stamina
750	Mudsdale	f	1	Ground		125	100	100	35	55	85	Own Tempo	Stamina
751	Dewpider	f	1	Water	Bug	40	52	38	27	40	72	Water Bubble	Water Bubble
752	Araquanid	f	1	Water	Bug	70	92	68	42	50	132	Water Bubble	Water Bubble
753	Fomantis	f	1	Grass		55	35	40	35	50	35	Leaf Guard	Leaf Guard
754	Lurantis	f	1	Grass		105	90	70	45	80	90	Leaf Guard	Leaf Guard
755	Morelull	f	1	Grass	Fairy	35	55	40	15	65	75	Illuminate	Effect Spore
756	Shiinotic	f	1	Grass	Fairy	45	80	60	30	90	100	Illuminate	Effect Spore
757	Salandit	f	1	Poison	Fire	44	40	48	77	71	40	Corrosion	Corrosion
758	Salazzle	f	1	Poison	Fire	64	60	68	117	111	60	Corrosion	Corrosion
759	Stufful	f	1	Normal	Fighting	75	50	70	50	45	50	Fluffy	Klutz
760	Bewear	f	1	Normal	Fighting	125	80	120	60	55	60	Fluffy	Klutz
761	Bounsweet	f	1	Grass		30	38	42	32	30	38	Leaf Guard	Oblivious
762	Steenee	f	1	Grass		40	48	52	62	40	48	Leaf Guard	Oblivious
763	Tsareena	f	1	Grass		120	98	72	72	50	98	Leaf Guard	Queenly Majesty
764	Comfey	f	1	Fairy		52	90	51	100	82	110	Flower Veil	Triage
765	Oranguru	f	1	Normal	Psychic	60	80	90	60	90	110	Inner Focus	Telepahty
766	Passimian	f	1	Fighting		120	90	100	80	40	60	Receiver	Receiver
767	Wimpod	f	1	Bug	Water	35	40	25	80	20	30	Wimp Out	Wimp Out
768	Golisopod	f	1	Bug	Water	125	140	75	40	60	90	Emergency Exit	Emergency Exit
769	Sandygast	f	1	Ghost	Ground	55	80	55	15	70	45	Water Compaction	Water Compaction
770	Palossand	f	1	Ghost	Ground	75	110	85	35	100	75	Water Compaction	Water Compaction
771	Pyukumuku	f	1	Water		60	130	55	5	30	130	Innards Out	Innards Out
772	Type: Null	f	1	Normal		95	95	95	59	95	95	Battle Armor	Battle Armor
773	Silvally	f	1	Normal		95	95	95	95	95	95	RKS System	RKS System
774	Minior	f	1	Rock	Flying	60	100	60	60	60	100	Shields Down	Shields Down
775	Komala	f	1	Normal		115	65	65	65	75	95	Comatose	Comatose
776	Turtonator	f	1	Fire	Dragon	78	135	60	36	91	85	Shell Armor	Shell Armor
777	Togedemaru	f	1	Electric	Steel	98	63	65	96	40	73	Iron Barbs	Lightning Rod
778	Mimikyu	f	1	Ghost	Fairy	90	80	55	96	50	105	Disguise	Disguise
779	Bruxish	f	1	Water	Psychic	105	70	68	92	70	70	Dazzling	Strong Jaw
780	Drampa	f	1	Normal	Dragon	60	85	78	36	135	91	Berserk	Sap Sipper
781	Dhelmise	f	1	Ghost	Grass	131	100	70	40	86	90	Steelworker	Steelworker
782	Jangmo-o	f	1	Dragon		55	65	45	45	45	45	Bulletproof	Soundproof
783	Hakamo-o	f	1	Dragon	Fighting	75	90	55	65	65	70	Bulletproof	Soundproof
784	Kommo-o	f	1	Dragon	Fighting	110	125	75	85	100	105	Bulletproof	Soundproof
785	Tapu Koko	f	1	Electric	Fairy	115	85	70	130	95	75	Electric Surge	Electric Surge
786	Tapu Lele	f	1	Psychic	Fairy	85	75	70	95	130	115	Psychic Surge	Psychic Surge
787	Tapu Bulu	f	1	Grass	Fairy	130	115	70	75	85	95	Grassy Surge	Grassy Surge
788	Tapu Fini	f	1	Water	Fairy	75	115	70	85	95	130	Misty Surge	Misty Surge
789	Cosmog	f	1	Psychic		29	31	43	37	29	31	Unaware	Unaware
790	Cosmoem	f	1	Psychic		29	131	43	37	29	131	Sturdy	Sturdy
791	Solgaleo	f	1	Psychic	Steel	137	107	137	97	113	89	Full Metal Body	Full Metal Body
792	Lunala	f	1	Psychic	Ghost	113	89	137	97	137	107	Shadow Shield	Shadow Shield
793	Nihilego	f	1	Rock	Poison	53	47	109	103	127	131	Beast Boost	Beast Boost
794	Buzzwole	f	1	Bug	Fighting	139	139	107	79	53	53	Beast Boost	Beast Boost
795	Pheromosa	f	1	Bug	Fighting	137	37	71	151	137	37	Beast Boost	Beast Boost
796	Xurkitree	f	1	Electric		89	71	83	83	173	71	Beast Boost	Beast Boost
797	Celesteela	f	1	Steel	Flying	101	103	97	61	107	101	Beast Boost	Beast Boost
798	Kartana	f	1	Grass	Steel	181	131	59	109	59	31	Beast Boost	Beast Boost
799	Guzzlord	f	1	Dark	Dragon	101	53	223	43	97	53	Beast Boost	Beast Boost
800	Necrozma	f	1	Psychic		107	101	97	79	127	89	Prism Armor	Prism Armor
801	Magearna	f	1	Steel	Fairy	95	115	80	65	130	115	Soul-Heart	Soul-Heart
802	Marshadow	f	1	Fighting	Ghost	125	80	90	125	90	90	Technician	Technician
804	Venusaur	f	1	Grass	Poison	100	123	80	80	122	120	Thick Fat	
807	Blastoise	f	1	Water		103	120	79	78	135	115	Mega Launcher	
808	Beedrill	f	1	Bug	Poison	150	40	65	145	15	80	Adaptability	Adaptability
809	Pidgeot	f	1	Normal	Flying	80	80	83	121	135	80	No Guard	No Guard
810	Rattata	f	1	Dark	Normal	56	35	30	72	25	35	Gluttony	Hustle
811	Raticate	f	1	Dark	Normal	71	70	75	77	40	80	Gluttony	Hustle
812	Raticate	f	1	Dark	Normal	71	70	75	77	40	80	Gluttony	Hustle
813	Pikachu	f	1	Electric		55	40	35	90	50	50	Static	Static
814	Pikachu	f	1	Electric		55	40	35	90	50	50	Static	Static
815	Pikachu	f	1	Electric		55	40	35	90	50	50	Static	Static
816	Pikachu	f	1	Electric		55	40	35	90	50	50	Static	Static
817	Pikachu	f	1	Electric		55	40	35	90	50	50	Static	Static
818	Pikachu	f	1	Electric		55	40	35	90	50	50	Static	Static
819	Raichu	f	1	Electric	Psychic	85	50	60	110	95	85	Surge Surfer	Surge Surfer
820	Sandshrew	f	1	Ice	Steel	75	90	50	40	10	35	Snow Cloak	Snow Cloak
821	Sandslash	f	1	Ice	Steel	100	120	75	65	25	65	Snow Cloak	Snow Cloak
822	Vulpix	f	1	Ice		41	40	38	65	50	65	Snow Cloak	Snow Cloak
823	Ninetales	f	1	Ice	Fairy	67	75	73	109	81	100	Snow Cloak	Snow Cloak
824	Diglett	f	1	Ground	Steel	55	30	10	90	35	45	Sand Veil	Tangling Hair
825	Dugtrio	f	1	Ground	Steel	100	60	35	110	50	70	Sand Veil	Tangling Hair
826	Meowth	f	1	Dark		35	35	40	90	50	40	Pickup	Technician
827	Persian	f	1	Dark		60	60	65	115	75	65	Fur Coat	Technician
828	Alakazam	f	1	Psychic		50	65	55	150	175	95	Trace	
829	Geodude	f	1	Rock	Electric	80	100	40	20	30	30	Magnet Pull	Sturdy
830	Graveler	f	1	Rock	Electric	95	115	55	35	45	45	Magnet Pull	Sturdy
831	Golem	f	1	Rock	Electric	120	130	80	45	55	65	Magnet Pull	Sturdy
832	Slowbro	f	1	Water	Psychic	75	180	95	30	130	80	Shell Armor	
833	Grimer	f	1	Poison	Dark	80	50	80	25	40	50	Poison Touch	Gluttony
834	Muk	f	1	Poison	Dark	105	75	105	50	65	100	Poison Touch	Gluttony
835	Gengar	f	1	Ghost	Poison	65	80	60	130	170	95	Shadow Tag	
836	Exeggutor	f	1	Grass	Dragon	105	85	95	45	125	75	Frisk	Frisk
837	Marowak	f	1	Fire	Ghost	80	110	60	45	50	80	Cursed Body	Lightning Rod
838	Kangaskhan	f	1	Normal		125	100	105	100	60	100	Parental Bond	
839	Pinsir	f	1	Bug		155	120	65	105	65	90	Aerilate	
840	Gyarados	f	1	Water	Flying	155	109	95	81	70	130	Mold Breaker	
841	Aerodactyl	f	1	Rock	Flying	135	85	80	150	70	95	Tough Claws	
842	Mewtwo	f	1	Psychic	Fighting	190	100	106	130	154	100	Steadfast	
843	Mewtwo	f	1	Psychic		150	70	106	140	194	120	Insomnia	
844	Ampharos	f	1	Electric		95	105	90	45	165	110	Mold Breaker	
845	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
846	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
847	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
848	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
849	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
850	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
851	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
852	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
853	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
854	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
855	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
856	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
857	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
858	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
859	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
860	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
861	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
862	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
863	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
864	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
865	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
866	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
867	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
868	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
869	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
870	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
871	Unown	f	1	Psychic		72	48	48	48	72	48	Levitate	
872	Steelix	f	1	Steel	Ground	125	230	75	30	55	95	Sand Force	
873	Scizor	f	1	Bug	Steel	150	140	70	75	65	100	Technician	
874	Heracross	f	1	Bug	Fighting	185	115	80	75	40	105	Skill Link	
875	Houndoom	f	1	Dark	Fire	90	90	75	115	140	90	Solar Power	
876	Tyranitar	f	1	Rock	Dark	164	150	100	71	95	120	Sand Stream	
877	Sceptile	f	1	Grass		110	75	70	145	145	85	Lightning Rod	
878	Blaziken	f	1	Fire	Fighting	160	80	80	100	130	80	Speed Boost	
879	Swampert	f	1	Water	Ground	150	110	100	70	95	110	Swift Swim	
880	Gardevoir	f	1	Psychic	Fairy	85	65	68	100	165	135	Pixilate	
881	Sableye	f	1	Dark	Ghost	85	125	50	20	85	115	Magic Bounce	
882	Mawile	f	1	Steel	Fairy	105	125	50	50	55	95	Huge Power	
883	Aggron	f	1	Steel	Rock	140	230	70	50	60	80	Filter	
884	Medicham	f	1	Fighting	Psychic	100	85	60	100	80	85	Pure Power	
885	Manectric	f	1	Electric		75	80	70	135	135	80	Intimidate	
886	Sharpedo	f	1	Water	Dark	140	70	70	105	110	65	Strong Jaw	
887	Camerupt	f	1	Fire	Ground	120	100	70	20	145	105	Sheer Force	
888	Altaria	f	1	Dragon	Fairy	110	110	75	80	110	105	Pixilate	
889	Castform	f	1	Fire		70	70	70	70	70	70	Forecast	
890	Castform	f	1	Water		70	70	70	70	70	70	Forecast	
891	Castform	f	1	Ice		70	70	70	70	70	70	Forecast	
892	Banette	f	1	Ghost		165	75	64	75	93	83	Prankster	
893	Absol	f	1	Dark		150	60	65	115	115	60	Magic Bounce	
894	Glalie	f	1	Ice		120	80	80	100	120	80	Refrigerate	
895	Salamence	f	1	Dragon	Flying	145	130	95	120	120	90	Aerilate	
896	Metagross	f	1	Steel	Psychic	145	150	80	110	105	110	Tough Claws	
897	Latias	f	1	Dragon	Psychic	100	120	80	110	140	150	Levitate	
898	Latios	f	1	Dragon	Psychic	130	100	80	110	160	120	Levitate	
899	Kyogre	f	1	Water		150	90	100	90	180	160	Primordial Sea	
900	Groudon	f	1	Ground	Fire	180	160	100	90	150	90	Desolate Land	
901	Rayquaza	f	1	Dragon	Flying	180	100	105	115	180	100	Delta Stream	
902	Deoxys	f	1	Psychic		180	20	50	150	180	20	Pressure	
903	Deoxys	f	1	Psychic		70	160	50	90	70	160	Pressure	
904	Deoxys	f	1	Psychic		95	90	50	180	95	90	Pressure	
905	Burmy	f	1	Bug		29	45	40	36	29	45	Shed Skin	
906	Burmy	f	1	Bug		29	45	40	36	29	45	Shed Skin	
907	Wormadam	f	1	Bug	Ground	79	105	60	36	59	85	Anticipation	
908	Wormadam	f	1	Bug	Steel	69	95	60	36	69	95	Anticipation	
909	Cherrim	f	1	Grass		60	70	70	85	87	78	Flower Gift	
910	Shellos	f	1	Water		48	48	76	34	57	62	Sticky Hold	Storm Drain
911	Gastrodon	f	1	Water	Ground	83	68	111	39	92	82	Sticky Hold	Storm Drain
912	Lopunny	f	1	Normal	Fighting	136	94	65	135	54	96	Scrappy	
913	Garchomp	f	1	Dragon	Ground	170	115	108	92	120	95	Sand Force	
914	Lucario	f	1	Fighting	Steel	145	88	70	112	140	70	Adaptability	
915	Abomasnow	f	1	Grass	Ice	132	105	90	30	132	105	Snow Warning	
916	Gallade	f	1	Psychic	Fighting	165	95	68	110	65	115	Inner Focus	
917	Rotom	f	1	Electric	Fire	65	107	50	86	105	107	Levitate	
918	Rotom	f	1	Electric	Water	65	107	50	86	105	107	Levitate	
919	Rotom	f	1	Electric	Ice	65	107	50	86	105	107	Levitate	
920	Rotom	f	1	Electric	Flying	65	107	50	86	105	107	Levitate	
921	Rotom	f	1	Electric	Grass	65	107	50	86	105	107	Levitate	
922	Giratina	f	1	Ghost	Dragon	120	100	150	90	120	100	Levitate	
923	Shaymin	f	1	Grass	Flying	103	75	100	127	120	75	Serene Grace	
924	Arceus	f	1	Fighting		120	120	120	120	120	120	Multitype	
925	Arceus	f	1	Flying		120	120	120	120	120	120	Multitype	
926	Arceus	f	1	Poison		120	120	120	120	120	120	Multitype	
927	Arceus	f	1	Ground		120	120	120	120	120	120	Multitype	
928	Arceus	f	1	Rock		120	120	120	120	120	120	Multitype	
929	Arceus	f	1	Bug		120	120	120	120	120	120	Multitype	
930	Arceus	f	1	Ghost		120	120	120	120	120	120	Multitype	
931	Arceus	f	1	Steel		120	120	120	120	120	120	Multitype	
932	Arceus	f	1	Fire		120	120	120	120	120	120	Multitype	
933	Arceus	f	1	Water		120	120	120	120	120	120	Multitype	
934	Arceus	f	1	Grass		120	120	120	120	120	120	Multitype	
935	Arceus	f	1	Electric		120	120	120	120	120	120	Multitype	
936	Arceus	f	1	Psychic		120	120	120	120	120	120	Multitype	
937	Arceus	f	1	Ice		120	120	120	120	120	120	Multitype	
938	Arceus	f	1	Dragon		120	120	120	120	120	120	Multitype	
939	Arceus	f	1	Dark		120	120	120	120	120	120	Multitype	
940	Arceus	f	1	Fairy		120	120	120	120	120	120	Multitype	
941	Audino	f	1	Normal	Fairy	60	126	103	50	80	126	Healer	
942	Basculin	f	1	Water		92	65	70	98	80	55	Rock Head	Adaptability
943	Darmanitan	f	1	Fire	Psychic	30	105	105	55	140	105	Zen Mode	
944	Deerling	f	1	Normal	Grass	60	50	60	75	40	50	Chlorophyll	Sap Sipper
945	Deerling	f	1	Normal	Grass	60	50	60	75	40	50	Chlorophyll	Sap Sipper
946	Deerling	f	1	Normal	Grass	60	50	60	75	40	50	Chlorophyll	Sap Sipper
947	Sawsbuck	f	1	Normal	Grass	100	70	80	95	60	70	Chlorophyll	Sap Sipper
948	Sawsbuck	f	1	Normal	Grass	100	70	80	95	60	70	Chlorophyll	Sap Sipper
949	Sawsbuck	f	1	Normal	Grass	100	70	80	95	60	70	Chlorophyll	Sap Sipper
950	Tornadus	f	1	Flying		100	80	79	121	110	90	Regenerator	
951	Thundurus	f	1	Electric	Flying	105	70	79	101	145	80	Volt Absorb	
952	Landorus	f	1	Ground	Flying	145	90	89	91	105	80	Intimidate	
953	Kyurem	f	1	Dragon	Ice	120	90	125	95	170	100	Turboblaze	
954	Kyurem	f	1	Dragon	Ice	170	100	125	95	120	90	Teravolt	
955	Keldeo	f	1	Water	Fighting	72	90	91	108	129	90	Justified	
956	Meloetta	f	1	Normal	Fighting	128	90	100	128	77	77	Serene Grace	
957	Genesect	f	1	Bug	Steel	120	95	71	99	120	95	Download	
958	Genesect	f	1	Bug	Steel	120	95	71	99	120	95	Download	
959	Genesect	f	1	Bug	Steel	120	95	71	99	120	95	Download	
960	Genesect	f	1	Bug	Steel	120	95	71	99	120	95	Download	
961	Greninja	f	1	Water	Dark	95	67	72	122	103	71	Battle Bond	Battle Bond
962	Greninja	f	1	Water	Dark	145	67	72	132	153	71	Battle Bond	Battle Bond
963	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
964	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
965	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
966	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
967	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
968	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
969	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
970	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
971	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
972	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
973	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
974	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
975	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
976	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
977	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
978	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
979	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
980	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
981	Vivillon	f	1	Bug	Flying	52	50	80	89	90	50	Shield Dust	Compound Eyes
982	Flabébé	f	1	Fairy		38	39	44	42	61	79	Flower Veil	
983	Flabébé	f	1	Fairy		38	39	44	42	61	79	Flower Veil	
984	Flabébé	f	1	Fairy		38	39	44	42	61	79	Flower Veil	
985	Flabébé	f	1	Fairy		38	39	44	42	61	79	Flower Veil	
986	Floette	f	1	Fairy		45	47	54	52	75	98	Flower Veil	
987	Floette	f	1	Fairy		45	47	54	52	75	98	Flower Veil	
988	Floette	f	1	Fairy		45	47	54	52	75	98	Flower Veil	
989	Floette	f	1	Fairy		45	47	54	52	75	98	Flower Veil	
990	Floette	f	1	Fairy		65	67	74	92	125	128	Flower Veil	
991	Florges	f	1	Fairy		65	68	78	75	112	154	Flower Veil	
992	Florges	f	1	Fairy		65	68	78	75	112	154	Flower Veil	
993	Florges	f	1	Fairy		65	68	78	75	112	154	Flower Veil	
994	Florges	f	1	Fairy		65	68	78	75	112	154	Flower Veil	
995	Furfrou	f	1	Normal		80	60	75	102	65	90	Fur Coat	
996	Furfrou	f	1	Normal		80	60	75	102	65	90	Fur Coat	
997	Furfrou	f	1	Normal		80	60	75	102	65	90	Fur Coat	
998	Furfrou	f	1	Normal		80	60	75	102	65	90	Fur Coat	
999	Furfrou	f	1	Normal		80	60	75	102	65	90	Fur Coat	
1000	Furfrou	f	1	Normal		80	60	75	102	65	90	Fur Coat	
1001	Furfrou	f	1	Normal		80	60	75	102	65	90	Fur Coat	
1002	Furfrou	f	1	Normal		80	60	75	102	65	90	Fur Coat	
1003	Furfrou	f	1	Normal		80	60	75	102	65	90	Fur Coat	
1004	Meowstic	f	1	Psychic		48	76	74	104	83	81	Keen Eye	Infiltrator
1005	Aegislash	f	1	Steel	Ghost	150	50	60	60	150	50	Stance Change	
1006	Pumpkaboo	f	1	Ghost	Grass	66	70	44	56	44	55	Pickup	Frisk
1007	Pumpkaboo	f	1	Ghost	Grass	66	70	54	46	44	55	Pickup	Frisk
1008	Pumpkaboo	f	1	Ghost	Grass	66	70	59	41	44	55	Pickup	Frisk
1009	Gourgeist	f	1	Ghost	Grass	85	122	55	99	58	75	Pickup	Frisk
1010	Gourgeist	f	1	Ghost	Grass	95	122	75	69	58	75	Pickup	Frisk
1011	Gourgeist	f	1	Ghost	Grass	100	122	85	54	58	75	Pickup	Frisk
1012	Xerneas	f	1	Fairy		131	95	126	99	131	98	Fairy Aura	
1013	Zygarde	f	1	Dragon	Ground	100	71	54	115	61	85	Power Construct	Power Construct
1014	Zygarde	f	1	Dragon	Ground	100	71	54	115	61	85		
1015	Zygarde	f	1	Dragon	Ground	100	121	108	95	81	95		
1016	Zygarde	f	1	Dragon	Ground	100	121	216	85	91	95	Power Construct	Power Construct
1017	Diancie	f	1	Rock	Fairy	160	110	50	110	160	110	Magic Bounce	
1018	Hoopa	f	1	Psychic	Dark	160	60	80	80	170	130	Magician	
1019	Gumshoos	f	1	Normal		110	60	88	45	55	60	Stakeout	Strong Jaw
1020	Vikavolt	f	1	Bug	Electric	70	90	77	43	145	75	Levitate	Levitate
1021	Oricorio	f	1	Electric	Flying	70	70	75	93	98	70	Dancer	Dancer
1022	Oricorio	f	1	Psychic	Flying	70	70	75	93	98	70	Dancer	Dancer
1023	Oricorio	f	1	Ghost	Flying	70	70	75	93	98	70	Dancer	Dancer
1024	Lycanroc	f	1	Rock		115	75	85	82	55	75	Keen Eye	Vital Spirit
1025	Wishiwashi	f	1	Water		140	130	45	30	140	135	Schooling	Schooling
1026	Lurantis	f	1	Grass		105	90	70	45	80	90	Leaf Guard	Leaf Guard
1027	Salazzle	f	1	Poison	Fire	64	60	68	117	111	60	Corrosion	Corrosion
1028	Silvally	f	1	Fighting		95	95	95	95	95	95	RKS System	RKS System
1029	Silvally	f	1	Flying		95	95	95	95	95	95	RKS System	RKS System
1030	Silvally	f	1	Poison		95	95	95	95	95	95	RKS System	RKS System
1031	Silvally	f	1	Ground		95	95	95	95	95	95	RKS System	RKS System
1032	Silvally	f	1	Rock		95	95	95	95	95	95	RKS System	RKS System
1033	Silvally	f	1	Bug		95	95	95	95	95	95	RKS System	RKS System
1034	Silvally	f	1	Ghost		95	95	95	95	95	95	RKS System	RKS System
1035	Silvally	f	1	Steel		95	95	95	95	95	95	RKS System	RKS System
1036	Silvally	f	1	Fire		95	95	95	95	95	95	RKS System	RKS System
1037	Silvally	f	1	Water		95	95	95	95	95	95	RKS System	RKS System
1038	Silvally	f	1	Grass		95	95	95	95	95	95	RKS System	RKS System
1039	Silvally	f	1	Electric		95	95	95	95	95	95	RKS System	RKS System
1040	Silvally	f	1	Psychic		95	95	95	95	95	95	RKS System	RKS System
1041	Silvally	f	1	Ice		95	95	95	95	95	95	RKS System	RKS System
1042	Silvally	f	1	Dragon		95	95	95	95	95	95	RKS System	RKS System
1043	Silvally	f	1	Dark		95	95	95	95	95	95	RKS System	RKS System
1044	Silvally	f	1	Fairy		95	95	95	95	95	95	RKS System	RKS System
1045	Minior	f	1	Rock	Flying	60	100	60	60	60	100	Shields Down	Shields Down
1046	Minior	f	1	Rock	Flying	60	100	60	60	60	100	Shields Down	Shields Down
1047	Minior	f	1	Rock	Flying	60	100	60	60	60	100	Shields Down	Shields Down
1048	Minior	f	1	Rock	Flying	60	100	60	60	60	100	Shields Down	Shields Down
1049	Minior	f	1	Rock	Flying	60	100	60	60	60	100	Shields Down	Shields Down
1050	Minior	f	1	Rock	Flying	60	100	60	60	60	100	Shields Down	Shields Down
1051	Minior	f	1	Rock	Flying	100	60	60	120	100	60	Shields Down	Shields Down
1052	Minior	f	1	Rock	Flying	100	60	60	120	100	60	Shields Down	Shields Down
1053	Minior	f	1	Rock	Flying	100	60	60	120	100	60	Shields Down	Shields Down
